ID_order;Release_time(sec);Order_provenience;Order_dimension;;;
1229;58151;car;5
1230;58256;person;1
1231;58568;car;4
1232;59035;person;3
1233;59267;car;4
1234;59294;person;2
1235;59348;person;4
1236;59518;person;4
1237;59526;person;2
1238;59591;car;1
1239;59667;person;2
1240;59707;car;1
1241;59799;person;4
1242;59910;person;5
1243;60039;car;5
1244;60131;car;2
1245;60245;car;2
1246;60274;person;1
1247;60481;person;4
1248;60710;person;4
1249;60839;person;5
1250;61272;person;4
1251;61357;person;5
1252;61426;car;4
1253;61484;person;2
1254;61501;person;3
1255;61517;car;3
1256;61607;person;1
1257;61612;car;5
1258;61627;car;2
1259;61966;person;3
1260;62021;person;4
1261;62125;person;3
1262;62163;car;2
1263;62213;car;1
1264;62612;car;4
1265;62633;person;2
1266;62658;person;5
1267;62663;person;3
1268;62743;person;2
1269;62875;person;4
1270;62953;person;2
1271;63204;car;3
1272;63237;person;4
1273;63354;car;2
1274;63371;car;3
1275;63384;car;2
1276;63738;car;4
1277;64081;car;1
1278;64147;person;4
1279;64185;person;2
1280;64241;person;5
1281;64325;car;4
1282;64352;person;5
1283;64605;car;3
1284;64609;car;1
1285;64629;car;3
1286;64723;person;3
1287;64797;car;3
1288;64988;car;3
1289;65092;person;2
1290;65122;car;5
1291;65159;car;2
1292;65228;person;3
1293;65294;person;4
1294;65394;car;4
1295;65430;person;4
1296;65817;person;3
1297;65823;person;1
1298;65881;car;3
1299;65897;car;2
1300;65923;car;4
1301;65996;person;2
1302;66124;person;1
1303;66182;car;5
1304;66326;person;4
1305;66355;car;4
1306;66357;person;1
1307;66574;car;5
1308;66663;person;4
1309;67117;car;3
1310;67270;car;2
1311;67400;person;3
1312;67493;person;5
1313;67540;car;1
1314;67620;car;3
1315;67706;car;2
1316;67710;person;2
1317;67804;person;5
1318;67892;car;5
1319;67958;person;2
1320;68069;car;2
1321;68105;person;3
1322;68365;car;5
1323;68417;person;2
1324;68444;car;2
1325;68494;car;2
1326;68542;car;5
1327;68733;person;3
1328;68765;car;2
1329;68839;car;3
1330;68915;person;1
1331;69066;car;5
1332;69208;person;4
1333;69235;car;4
1334;69250;person;5
1335;69267;car;5
1336;69278;person;2
1337;69443;person;4
1338;69477;person;5
1339;69509;car;5
1340;69630;person;2
1341;69653;car;4
1342;69655;person;2
1343;69665;car;1
1344;69682;person;4
1345;69710;car;1
1346;69804;car;1
1347;69949;person;4
1348;70013;person;5
1349;70016;person;5
1350;70122;person;4
1351;70250;car;3
1352;70297;person;4
1353;70393;person;1
1354;70543;person;2
1355;70669;car;3
1356;70673;person;5
1357;70724;car;5
1358;70774;person;5
1359;70775;car;1
1360;70985;car;3
1361;71094;person;4
1362;71115;person;4
1363;71486;car;3
1364;71686;car;1
1365;71737;car;5
1366;71740;car;2
1367;71750;person;3
1368;71818;car;5
1369;71828;person;5
1370;71874;car;4
1371;71897;car;2
1372;72067;person;3
1373;72094;car;4
1374;72227;person;4
1375;72243;person;3
1376;72595;car;1
1377;72647;person;2
1378;72859;person;2
1379;72892;car;4
1380;73006;car;4
1381;73037;person;4
1382;73121;person;3
1383;73207;person;5
1384;73355;person;2
1385;73483;car;1
1386;73808;person;5
1387;73853;person;1
1388;73864;car;2
1389;73892;person;5
1390;73912;car;5
1391;73946;person;4
1392;74045;person;3
1393;74054;car;4
1394;74094;person;2
1395;74281;person;5
1396;74321;car;3
1397;74382;car;4
1398;74446;person;1
1399;74488;person;5
1400;74547;person;5
1401;74603;person;4
1402;74640;car;3
1403;74816;car;1
1404;74822;person;3
1405;74976;car;1
1406;75008;car;3
1407;75024;person;2
1408;75030;car;4
1409;75116;car;1
1410;75158;car;5
1411;75345;person;1
1412;75911;person;3
1413;75922;car;5
1414;76032;person;3
1415;76098;car;4
1416;76123;person;4
1417;76285;car;2
1418;76318;car;1
1419;76449;person;2
1420;76533;person;3
1421;76686;car;1
1422;76907;car;1
1423;77370;person;1
1424;77560;car;1
1425;77656;person;2
1426;77783;car;3
1427;78006;person;5
1428;78033;car;4
1429;78645;person;5
1430;78756;car;1
1431;78776;person;4
1432;78808;person;4
1433;78921;person;1
1434;78951;person;4
1435;79050;car;5
1436;79125;person;2
1437;79261;person;2
1438;79586;person;3
1439;79741;person;4
1440;79793;car;5
1441;79794;car;1
1442;79812;car;4
1443;80290;car;4
1444;80316;person;5
1445;80414;car;1
1446;80577;car;1
1447;80624;person;3
1448;80694;person;2
1449;80973;car;5
1450;81362;car;1
1451;81369;person;5
1452;82099;person;5
1453;82225;person;1
1454;82887;car;1
1455;83478;person;5
1456;83849;car;5
1457;84326;car;3
1458;84458;car;5
1459;85097;person;3
1460;85980;person;2
1461;86174;person;1
1462;86215;car;5
1463;86568;car;3
