ID_order;Release_time(sec);Order_provenience;Order_dimension;;;
1198;50029;car;4
1199;50069;person;1
1200;50070;car;4
1201;50119;person;5
1202;50193;car;5
1203;50269;person;1
1204;50320;car;4
1205;50339;car;1
1206;50368;person;3
1207;50514;car;3
1208;50599;person;1
1209;50701;person;4
1210;50803;car;5
1211;50961;person;3
1212;51267;person;1
1213;51308;person;2
1214;51423;car;1
1215;51591;car;3
1216;52019;person;5
1217;52026;person;1
1218;52030;person;1
1219;52129;person;3
1220;52130;person;1
1221;52201;car;2
1222;52258;person;1
1223;52264;person;3
1224;52300;person;2
1225;52556;person;1
1226;52683;person;5
1227;52776;car;4
1228;52888;person;2
1229;52988;person;1
1230;53087;person;2
1231;53090;person;2
1232;53134;car;4
1233;53172;car;1
1234;53288;car;2
1235;53291;person;4
1236;53417;person;3
1237;53490;car;1
1238;53621;person;5
1239;53636;car;4
1240;53784;person;3
1241;53824;car;1
1242;53825;car;1
1243;53847;person;1
1244;54106;car;2
1245;54287;car;3
1246;54331;car;3
1247;54559;car;5
1248;54579;car;1
1249;54673;car;2
1250;54674;car;4
1251;54769;car;3
1252;54879;person;1
1253;55273;person;1
1254;55493;car;2
1255;56088;person;5
1256;56391;car;3
1257;56512;car;3
1258;56571;person;5
1259;56739;car;3
1260;56746;person;3
1261;56757;person;1
1262;56917;car;2
1263;57227;person;5
1264;57398;person;5
1265;57455;person;2
1266;57662;person;3
1267;57705;car;5
1268;57934;person;3
1269;58202;car;1
1270;58341;person;3
1271;58576;person;4
1272;58995;car;2
1273;59193;person;4
1274;59229;person;3
1275;59355;person;1
1276;59680;person;4
1277;59965;car;2
1278;59973;person;1
1279;60135;person;4
1280;60524;person;1
1281;60533;person;4
1282;60553;person;3
1283;61191;person;5
1284;61397;car;3
1285;61880;car;3
1286;61883;person;2
1287;61924;car;1
1288;62028;person;5
1289;62155;person;3
1290;62305;car;2
1291;62450;person;3
1292;62463;car;1
1293;62610;car;3
1294;62684;person;3
1295;62782;car;5
1296;62799;person;2
1297;62836;person;5
1298;62844;car;2
1299;62876;person;5
1300;62887;car;5
1301;63008;car;2
1302;63077;person;5
1303;63192;car;1
1304;63204;car;2
1305;63316;person;2
1306;63380;car;4
1307;63405;person;1
1308;63682;person;1
1309;63742;car;2
1310;63764;car;3
1311;63791;car;3
1312;63978;person;1
1313;63994;person;2
1314;64137;person;3
1315;64183;person;3
1316;64189;person;5
1317;64438;person;1
1318;64469;car;5
1319;64695;car;4
1320;64739;person;5
1321;64758;car;5
1322;64774;car;5
1323;64776;person;4
1324;64823;car;1
1325;64960;person;2
1326;64996;car;4
1327;64999;car;5
1328;65006;car;1
1329;65079;car;1
1330;65206;person;5
1331;65216;car;5
1332;65226;person;5
1333;65258;car;5
1334;65263;person;1
1335;65281;car;1
1336;65397;person;3
1337;65432;person;5
1338;65497;car;1
1339;65578;person;1
1340;65776;car;5
1341;65892;car;2
1342;66092;car;1
1343;66095;person;1
1344;66467;car;2
1345;66641;person;4
1346;66804;car;3
1347;66895;car;2
1348;66927;car;3
1349;67010;person;3
1350;67070;person;1
1351;67325;person;2
1352;67431;person;1
1353;67465;car;3
1354;67472;car;4
1355;67498;car;2
1356;67556;person;4
1357;67675;person;5
1358;67699;car;5
1359;67727;car;1
1360;67784;person;4
1361;67799;car;1
1362;67810;car;4
1363;67846;car;3
1364;68051;person;1
1365;68209;car;4
1366;68338;person;2
1367;68356;person;1
1368;68356;car;3
1369;68432;car;3
1370;68550;car;3
1371;68577;person;3
1372;68768;person;3
1373;68846;car;2
1374;69028;person;4
1375;69149;person;4
1376;69244;person;5
1377;69280;car;4
1378;69316;car;2
1379;69461;person;3
1380;69475;person;5
1381;69530;car;5
1382;69728;car;1
1383;69774;car;1
1384;69803;car;4
1385;69822;person;3
1386;69965;car;4
1387;69976;person;4
1388;69992;person;1
1389;70010;car;1
1390;70010;person;3
1391;70056;car;3
1392;70068;person;1
1393;70116;car;4
1394;70117;person;4
1395;70182;person;3
1396;70197;car;1
1397;70294;person;2
1398;70329;car;4
1399;70681;person;5
1400;70817;person;2
1401;70876;car;1
1402;70890;car;3
1403;70901;car;3
1404;70925;car;5
1405;70937;person;5
1406;71148;person;3
1407;71227;person;1
1408;71265;car;5
1409;71279;car;3
1410;71328;person;2
1411;71551;car;1
1412;71558;person;3
1413;71640;person;3
1414;71657;car;3
1415;71666;car;4
1416;71714;person;4
1417;71735;car;3
1418;71911;car;2
1419;72007;person;3
1420;72008;car;4
1421;72086;car;2
1422;72091;car;5
1423;72117;person;4
1424;72173;car;2
1425;72184;car;5
1426;72361;person;3
1427;72458;car;3
1428;72476;car;4
1429;72499;person;2
1430;72538;car;3
1431;72559;person;3
1432;72705;person;2
1433;72853;car;1
1434;72857;car;2
1435;72904;car;3
1436;73058;person;5
1437;73162;person;4
1438;73202;car;1
1439;73213;person;2
1440;73295;car;4
1441;73332;car;1
1442;73368;car;1
1443;73391;car;3
1444;73477;person;4
1445;73490;person;2
1446;73544;person;2
1447;73562;car;4
1448;73572;car;2
1449;73593;car;4
1450;73837;car;2
1451;73862;person;1
1452;73882;person;3
1453;73985;person;5
1454;74004;car;2
1455;74052;car;2
1456;74069;person;5
1457;74144;car;2
1458;74205;person;5
1459;74210;person;4
1460;74464;car;1
1461;74480;car;5
1462;74491;person;5
1463;74687;person;5
1464;74837;person;1
1465;74910;person;2
1466;75049;person;4
1467;75072;person;3
1468;75086;person;4
1469;75203;person;5
1470;75350;person;3
1471;75453;car;2
1472;75796;person;1
1473;75808;car;3
1474;75856;car;2
1475;75908;person;2
1476;76141;person;3
1477;76331;person;3
1478;76343;person;4
1479;76498;person;5
1480;76613;car;5
1481;76707;car;5
1482;76735;person;2
1483;76750;car;4
1484;77129;person;3
1485;77207;person;1
1486;77304;car;4
1487;77658;car;4
1488;77758;person;2
1489;77911;person;3
1490;77949;car;1
1491;78020;person;3
1492;78084;person;1
1493;78097;car;4
1494;78111;car;4
1495;78114;person;4
1496;78233;car;1
1497;78301;car;5
1498;78380;car;2
1499;78636;person;5
1500;78770;person;5
1501;78897;car;4
1502;79442;car;4
1503;79846;person;2
1504;80074;person;3
1505;80145;person;1
1506;80236;car;3
1507;80622;car;1
1508;80809;person;1
1509;81667;car;4
1510;81758;car;5
1511;81955;car;2
1512;82030;car;5
1513;82208;car;1
1514;82365;person;4
1515;82370;car;1
1516;82750;car;5
1517;82862;car;5
1518;83105;car;3
1519;83235;car;2
1520;83424;person;2
1521;83477;car;4
1522;83654;car;2
1523;83873;person;3
1524;84204;car;3
1525;84800;person;2
1526;85035;person;4
1527;85041;car;1
1528;85903;car;5
1529;85924;car;3
1530;86328;car;3
1531;86750;car;4
