ID_order;Release_time(sec);Order_provenience;Order_dimension;;;
1304;24120;person;4
1305;24132;person;3
1306;24198;car;4
1307;24312;car;3
1308;24492;person;1
1309;24501;person;2
1310;24601;person;4
1311;24754;person;4
1312;24859;person;4
1313;24869;car;4
1314;24872;car;2
1315;24903;car;5
1316;24909;person;5
1317;24912;car;1
1318;25057;person;5
1319;25059;car;4
1320;25065;car;4
1321;25073;car;4
1322;25108;person;4
1323;25211;person;3
1324;25213;car;2
1325;25311;car;5
1326;25351;car;2
1327;25370;car;1
1328;25537;person;4
1329;25542;car;3
1330;25716;person;1
1331;25814;car;2
1332;25828;car;4
1333;25925;person;1
1334;25998;person;5
1335;26006;person;1
1336;26025;car;4
1337;26026;person;5
1338;26035;person;5
1339;26081;person;5
1340;26108;person;5
1341;26135;person;5
1342;26193;car;3
1343;26317;car;5
1344;26377;person;5
1345;26417;person;2
1346;26479;person;1
1347;26508;person;1
1348;26625;person;4
1349;26671;person;5
1350;26686;car;1
1351;26771;person;2
1352;26812;person;5
1353;26851;person;3
1354;26924;person;5
1355;26938;person;4
1356;26966;car;2
1357;27235;car;4
1358;27356;car;4
1359;27440;person;5
1360;27492;person;2
1361;27551;car;2
1362;27643;car;3
1363;27688;car;3
1364;27807;person;4
1365;27819;person;1
1366;27910;car;1
1367;27945;car;2
1368;27992;person;4
1369;28035;person;1
1370;28183;person;1
1371;28271;person;2
1372;28399;person;5
1373;28445;car;5
1374;28458;person;5
1375;28530;car;2
1376;28570;car;4
1377;28651;car;5
1378;28658;car;4
1379;28786;car;4
1380;28838;car;4
1381;28849;person;2
1382;28940;person;4
1383;28957;car;3
1384;29000;car;2
1385;29312;car;2
1386;29319;car;2
1387;29405;car;3
1388;29480;person;4
1389;29565;person;3
1390;29571;person;3
1391;29726;person;3
1392;29853;car;3
1393;29861;car;5
1394;29899;car;5
1395;29965;car;3
1396;30056;car;1
1397;30102;person;5
1398;30133;person;4
1399;30356;person;1
1400;30671;car;4
1401;30678;person;1
1402;30678;car;3
1403;30705;car;4
1404;30732;car;5
1405;30813;person;2
1406;30845;car;2
1407;30849;person;3
1408;30933;person;1
1409;30967;car;2
1410;31155;car;1
1411;31170;person;1
1412;31194;person;5
1413;31349;person;4
1414;31460;car;3
1415;31562;person;2
1416;31600;person;2
1417;31603;car;2
1418;31611;person;5
1419;31675;person;1
1420;31737;person;1
1421;31806;car;4
1422;31932;person;5
1423;32041;person;4
1424;32073;car;5
1425;32106;car;5
1426;32166;car;5
1427;32396;car;4
1428;32408;person;4
1429;32414;person;3
1430;32600;car;3
1431;32765;car;3
1432;32990;car;2
1433;32994;car;3
1434;33114;car;2
1435;33220;person;4
1436;33225;car;5
1437;33412;car;4
1438;33562;person;5
1439;33947;person;1
1440;33952;person;4
1441;34061;car;5
1442;34132;car;5
1443;34535;car;2
1444;34629;car;5
1445;34649;car;1
1446;34685;car;4
1447;34814;car;3
1448;34892;car;1
1449;35077;person;3
1450;35146;person;5
1451;35213;car;2
1452;35319;person;1
1453;35324;person;4
1454;35424;car;3
1455;35440;person;3
1456;35481;car;3
1457;35514;car;1
1458;35540;person;4
1459;35697;car;2
1460;35805;person;2
1461;35810;car;1
1462;36032;car;2
1463;36107;car;1
1464;36123;person;4
1465;36145;car;3
1466;36215;car;5
1467;36238;person;1
1468;36296;car;5
1469;36332;car;4
1470;36369;car;5
1471;36392;car;5
1472;36514;car;4
1473;36515;car;4
1474;36561;person;1
1475;36575;car;1
1476;36687;car;5
1477;36776;car;3
1478;36814;person;5
1479;36897;person;5
1480;36909;person;1
1481;36921;person;5
1482;37042;car;3
1483;37314;person;1
1484;37331;person;4
1485;37402;person;3
1486;37488;person;1
1487;37563;person;2
1488;37574;person;1
1489;37633;car;1
1490;37756;car;1
1491;37918;person;4
1492;37988;person;5
1493;38004;car;4
1494;38047;car;4
1495;38110;car;5
1496;38156;car;3
1497;38163;car;4
1498;38198;person;1
1499;38241;person;2
1500;38277;car;4
1501;38350;car;5
1502;38351;person;5
1503;38374;person;2
1504;38483;car;4
1505;38527;person;4
1506;38546;car;1
1507;38618;car;2
1508;38698;car;1
1509;38781;car;5
1510;38951;car;2
1511;38995;car;4
1512;39006;person;4
1513;39008;person;3
1514;39028;person;5
1515;39288;person;1
1516;39339;person;4
1517;39372;person;2
1518;39382;person;2
1519;39466;person;3
1520;39533;car;2
1521;39557;person;3
1522;39603;person;4
1523;39709;person;1
1524;39795;person;4
1525;39915;car;5
1526;40046;person;3
1527;40078;person;2
1528;40483;person;2
1529;40558;person;3
1530;40742;car;3
1531;40818;person;5
1532;40837;person;4
1533;40920;car;5
1534;40922;person;4
1535;40923;car;3
1536;40935;person;4
1537;40998;car;2
1538;41071;car;4
1539;41258;person;5
1540;41456;car;4
1541;41524;car;1
1542;41660;person;2
1543;41681;person;5
1544;41733;car;2
1545;41741;car;3
1546;41780;person;3
1547;41950;car;1
1548;41955;car;5
1549;41995;person;4
1550;42152;car;5
1551;42159;car;3
1552;42162;person;2
1553;42357;person;3
1554;42617;person;1
1555;42733;person;5
1556;42797;car;4
1557;43091;person;4
1558;43193;person;1
1559;43215;person;1
1560;43232;person;5
1561;43265;person;4
1562;43274;car;4
1563;43384;car;1
1564;43509;person;5
1565;43548;car;5
1566;43580;person;2
1567;43612;car;5
1568;43887;person;3
1569;43989;person;4
1570;44049;person;4
1571;44175;car;5
1572;44180;car;3
1573;44234;person;3
1574;44280;car;1
1575;44461;person;4
1576;44477;person;3
1577;44485;car;4
1578;44529;person;2
1579;44541;person;2
1580;44641;car;5
1581;44746;car;3
1582;44786;car;4
1583;44968;car;4
1584;45026;person;2
1585;45078;person;3
1586;45091;person;5
1587;45432;car;2
1588;45494;car;3
1589;45563;car;4
1590;45588;car;3
1591;45696;car;1
1592;45955;person;4
1593;45977;person;3
1594;45997;person;2
1595;45998;car;5
1596;46061;car;3
1597;46067;person;5
1598;46192;car;4
1599;46270;person;4
1600;46325;car;4
1601;46380;car;1
1602;46580;car;2
1603;46600;person;2
1604;46747;person;5
1605;46814;car;4
1606;46851;person;3
1607;46879;car;5
1608;46948;person;2
1609;47063;person;3
1610;47071;car;3
1611;47104;car;5
1612;47123;person;3
1613;47169;car;3
1614;47185;person;1
1615;47248;car;2
1616;47481;person;1
1617;47505;person;2
1618;47526;car;3
1619;47539;person;3
1620;47560;person;5
1621;47607;car;4
1622;47647;car;5
1623;47660;person;3
1624;47725;car;2
1625;47835;car;4
1626;47871;person;2
1627;47886;car;5
1628;47947;car;4
1629;47985;car;2
1630;48036;car;5
1631;48406;car;5
1632;48488;person;4
1633;48581;car;2
1634;48652;car;4
1635;48653;car;3
1636;48677;person;3
1637;48708;car;5
1638;48821;person;1
1639;48838;person;5
1640;48853;car;5
1641;48927;car;1
1642;48948;person;5
1643;48989;person;1
1644;49114;person;5
1645;49115;car;1
1646;49165;car;1
1647;49238;car;1
1648;49316;person;1
1649;49635;person;4
1650;49670;car;3
1651;49679;person;5
1652;49746;car;4
1653;49858;car;5
1654;49962;person;3
1655;50005;person;2
1656;50007;person;1
1657;50025;person;5
1658;50044;person;5
1659;50094;car;4
1660;50164;car;4
1661;50209;person;3
1662;50254;car;4
1663;50289;car;2
1664;50338;person;1
1665;50384;person;4
1666;50429;car;5
1667;50557;car;2
1668;50659;person;1
1669;50749;car;2
1670;50833;person;5
1671;50884;person;3
1672;50917;person;5
1673;51041;person;5
1674;51111;car;4
1675;51119;person;1
1676;51225;car;2
1677;51264;car;1
1678;51273;person;3
1679;51375;car;5
1680;51431;car;4
1681;51442;person;3
1682;51483;car;5
1683;51529;person;4
1684;51603;person;1
1685;51639;car;5
1686;51712;car;5
1687;51736;person;2
1688;51743;person;2
1689;51758;car;3
1690;51966;car;5
1691;52084;person;1
1692;52120;car;3
1693;52149;car;2
1694;52193;person;2
1695;52234;car;2
1696;52249;person;2
1697;52347;car;1
1698;52561;car;1
1699;52563;person;5
1700;52575;car;5
1701;52595;car;1
1702;52659;person;2
1703;52961;car;2
1704;52963;car;2
1705;53197;car;1
1706;53258;person;5
1707;53294;car;4
1708;53305;person;1
1709;53349;person;2
1710;53490;car;4
1711;53587;person;4
1712;53638;person;3
1713;53649;person;5
1714;53660;car;4
1715;53685;person;2
1716;53848;car;2
1717;53898;person;4
1718;53968;person;2
1719;54245;person;4
1720;54272;person;5
1721;54284;car;4
1722;54331;car;2
1723;54381;car;4
1724;54438;car;2
1725;54656;car;4
1726;54795;car;3
1727;54838;car;1
1728;54978;car;5
1729;55101;person;5
1730;55109;car;3
1731;55156;person;5
1732;55239;car;2
1733;55294;car;5
1734;55315;car;1
1735;55560;car;4
1736;55684;car;3
1737;55697;person;5
1738;55703;person;4
1739;55830;car;1
1740;55962;car;3
1741;55964;person;4
1742;55973;car;2
1743;55974;person;5
1744;55975;person;5
1745;56024;person;1
1746;56044;car;2
1747;56089;car;4
1748;56120;person;5
1749;56123;car;5
1750;56163;person;4
1751;56272;person;4
1752;56295;person;1
1753;56346;car;2
1754;56461;car;4
1755;56507;person;3
1756;56520;car;4
1757;56572;person;2
1758;56857;car;2
1759;56861;person;3
1760;56923;person;5
1761;57022;car;5
1762;57052;car;2
1763;57199;car;4
1764;57256;person;4
1765;57446;car;4
1766;57502;car;5
1767;57521;person;4
1768;57587;person;5
1769;57634;car;2
1770;57722;person;2
1771;57896;car;3
1772;57905;car;3
1773;57934;person;3
1774;58012;person;1
1775;58021;car;1
1776;58069;car;4
1777;58095;person;4
1778;58173;car;5
1779;58253;car;3
1780;58258;car;5
1781;58268;car;4
1782;58299;person;1
1783;58379;car;4
1784;58455;person;2
1785;58493;person;2
1786;58616;person;1
1787;58635;car;3
1788;58674;car;2
1789;58734;person;2
1790;58763;car;4
1791;58767;person;1
1792;58979;person;4
1793;59126;car;2
1794;59249;person;5
1795;59255;person;4
1796;59382;car;4
1797;59568;person;2
1798;59694;person;1
1799;59795;person;5
1800;59844;car;3
1801;59870;person;5
1802;59917;person;1
1803;60119;person;5
1804;60147;person;4
1805;60247;car;2
1806;60288;person;3
1807;60619;person;2
1808;60926;person;1
1809;60930;car;5
1810;60936;person;4
1811;61017;car;2
1812;61105;car;5
1813;61177;person;2
1814;61236;car;4
1815;61273;car;1
1816;61356;person;3
1817;61372;person;2
1818;61432;car;4
1819;61479;car;3
1820;61480;car;2
1821;61523;car;1
1822;61570;car;3
1823;61687;person;5
1824;61763;car;2
1825;61847;car;3
1826;61881;person;4
1827;61907;car;4
1828;61942;person;3
1829;62006;person;4
1830;62176;person;1
1831;62177;person;1
1832;62187;person;5
1833;62236;person;2
1834;62357;car;4
1835;62530;person;2
1836;62546;car;1
1837;62548;person;3
1838;62735;person;3
1839;62763;car;2
1840;62787;person;1
1841;62943;person;3
1842;63006;car;4
1843;63013;person;1
1844;63083;car;4
1845;63097;car;3
1846;63104;car;1
1847;63366;car;5
1848;63376;car;3
1849;63457;car;2
1850;63474;car;1
1851;63542;person;2
1852;63676;car;2
1853;63734;person;5
1854;63786;person;5
1855;63884;car;4
1856;63895;person;5
1857;63983;person;1
1858;64080;person;2
1859;64284;car;1
1860;64314;person;5
1861;64350;car;5
1862;64521;car;5
1863;64617;car;1
1864;64649;person;5
1865;64919;person;5
1866;64969;car;2
1867;65041;person;1
1868;65053;person;4
1869;65092;car;1
1870;65124;person;4
1871;65311;person;3
1872;65386;person;2
1873;65490;person;3
1874;65492;car;5
1875;65623;car;5
1876;65634;car;2
1877;65651;car;2
1878;65780;person;1
1879;65955;car;5
1880;65961;car;3
1881;66009;car;2
1882;66160;car;2
1883;66171;car;2
1884;66311;person;5
1885;66409;person;2
1886;66411;car;4
1887;66414;car;5
1888;66697;car;3
1889;66718;car;4
1890;67136;car;2
1891;67222;car;5
1892;67283;car;4
1893;67435;person;5
1894;67526;car;5
1895;67768;person;4
1896;67919;car;1
1897;67937;car;5
1898;68127;person;5
1899;68132;person;4
1900;68183;car;4
1901;68186;car;4
1902;68226;car;2
1903;68359;car;5
1904;68468;car;4
1905;68532;car;1
1906;68767;car;1
1907;68829;car;5
1908;68962;person;5
1909;69248;person;2
1910;69287;car;5
1911;69507;car;3
1912;69547;car;2
1913;69582;car;1
1914;69610;car;1
1915;69635;person;5
1916;69800;car;4
1917;69927;car;2
1918;69957;person;5
1919;69989;car;3
1920;70097;person;1
1921;70217;person;3
1922;70296;person;4
1923;70364;person;4
1924;70380;car;4
1925;70385;person;4
1926;70385;car;4
1927;70454;person;3
1928;70560;person;5
1929;70563;person;5
1930;70577;person;3
1931;70775;car;2
1932;70922;car;1
1933;70925;car;2
1934;70992;car;5
1935;71021;person;5
1936;71329;car;1
1937;71351;person;1
1938;71443;person;4
1939;71608;person;3
1940;71628;car;2
1941;71661;person;2
1942;71802;person;5
1943;71989;person;3
1944;72197;car;2
1945;72219;person;3
1946;72222;person;4
1947;72278;car;5
1948;72310;car;3
1949;72386;car;3
1950;72573;person;1
1951;72662;person;4
1952;72883;person;5
1953;73186;car;3
1954;73278;person;1
1955;73293;person;2
1956;73345;person;4
1957;73432;car;3
1958;73438;person;3
1959;73505;person;3
1960;73555;person;1
1961;73707;person;4
1962;73770;person;1
1963;73773;car;3
1964;73838;person;5
1965;73935;person;1
1966;73952;person;3
1967;74047;car;5
1968;74067;person;1
1969;74150;car;5
1970;74224;person;1
1971;74324;car;4
1972;74364;car;4
1973;74365;car;5
1974;74376;person;4
1975;74489;person;1
1976;74601;car;2
1977;74670;person;1
1978;74790;car;5
1979;74978;car;2
1980;75021;car;5
1981;75032;person;5
1982;75356;car;4
1983;75475;car;3
1984;75531;car;2
1985;75571;car;2
1986;75702;person;2
1987;75739;person;3
1988;75872;car;5
1989;75924;person;1
1990;75970;car;1
1991;76016;car;2
1992;76025;car;2
1993;76041;car;5
1994;76122;car;1
1995;76173;person;2
1996;76368;person;3
1997;76384;car;3
1998;76386;person;1
1999;76442;person;4
2000;76561;car;1
2001;76621;car;2
2002;76676;car;5
2003;76699;car;4
2004;76945;car;4
2005;76983;person;4
2006;77098;person;1
2007;77133;person;4
2008;77191;person;1
2009;77274;person;1
2010;77278;car;1
2011;77357;person;4
2012;77686;person;2
2013;77772;person;1
2014;77781;car;4
2015;77866;car;4
2016;77958;car;5
2017;78012;person;1
2018;78148;car;2
2019;78194;person;2
2020;78216;car;3
2021;78230;car;4
2022;78277;car;3
2023;78333;person;3
2024;78350;person;1
2025;78404;person;1
2026;78439;car;1
2027;78476;person;2
2028;78547;person;4
2029;78597;person;4
2030;78599;car;4
2031;78635;person;4
2032;78640;person;1
2033;78640;car;2
2034;78709;car;2
2035;78720;car;5
2036;78735;car;5
2037;78736;person;4
2038;79065;person;5
2039;79075;person;1
2040;79115;car;3
2041;79135;person;2
2042;79156;car;1
2043;79202;car;2
2044;79207;car;1
2045;79336;car;1
2046;79446;car;3
2047;79700;person;3
2048;79771;person;2
2049;79796;car;2
2050;79905;person;3
2051;80076;car;4
2052;80088;person;3
2053;80148;car;1
2054;80207;person;1
2055;80233;person;1
2056;80344;person;5
2057;80347;car;3
2058;80483;car;4
2059;80663;car;1
2060;80729;car;5
2061;80806;person;4
2062;80949;person;3
2063;80972;person;3
2064;80998;car;4
2065;81121;person;2
2066;81295;car;4
2067;81307;person;1
2068;81316;car;2
2069;81320;car;1
2070;81370;person;1
2071;81543;person;2
2072;81580;person;5
2073;81631;person;5
2074;81635;person;3
2075;81666;car;2
2076;81721;person;2
2077;81947;person;4
2078;82265;person;1
2079;82315;person;2
2080;82373;car;1
2081;82505;person;1
2082;82575;person;2
2083;82783;person;4
2084;82932;car;3
2085;82978;car;3
2086;83026;car;5
2087;83029;person;5
2088;83087;car;1
2089;83352;person;3
2090;83400;person;3
2091;83416;person;3
2092;83480;person;5
2093;83698;car;5
2094;83710;person;1
2095;83711;person;1
2096;83724;person;4
2097;83921;car;4
2098;83989;person;4
2099;84067;person;4
2100;84179;car;5
2101;84437;car;2
2102;84578;person;5
2103;84598;car;2
2104;84666;person;2
2105;84755;person;4
2106;84772;car;3
2107;84796;person;5
2108;84932;car;1
2109;84932;car;3
2110;85043;car;2
2111;85046;car;1
2112;85160;car;4
2113;85161;car;5
2114;85344;car;2
2115;85416;person;1
2116;85445;person;4
2117;85482;person;5
2118;85661;person;5
2119;85717;car;3
2120;85745;car;3
2121;85766;car;1
2122;85968;car;3
2123;86054;person;3
2124;86155;person;1
2125;86260;person;5
2126;86313;person;2
2127;86332;car;2
2128;86380;person;4
2129;86411;car;5
